Date,Country,State,Measure,value,daily_change
2020-02-29T00:00:00Z,Peru,NA,recovered,0,0
2020-02-29T00:00:00Z,Philippines,NA,confirmed,3,0
2020-02-29T00:00:00Z,Philippines,NA,deaths,1,0
2020-02-29T00:00:00Z,Philippines,NA,recovered,1,0
2020-02-29T00:00:00Z,Poland,NA,confirmed,0,0
2020-02-29T00:00:00Z,Poland,NA,deaths,0,0
2020-02-29T00:00:00Z,Poland,NA,recovered,0,0
2020-02-29T00:00:00Z,Portugal,NA,confirmed,0,0
2020-02-29T00:00:00Z,Portugal,NA,deaths,0,0
2020-02-29T00:00:00Z,Portugal,NA,recovered,0,0
2020-02-29T00:00:00Z,Qatar,NA,confirmed,1,1
2020-02-29T00:00:00Z,Qatar,NA,deaths,0,0
2020-02-29T00:00:00Z,Qatar,NA,recovered,0,0
2020-02-29T00:00:00Z,Romania,NA,confirmed,3,0
2020-02-29T00:00:00Z,Romania,NA,deaths,0,0
2020-02-29T00:00:00Z,Romania,NA,recovered,0,0
2020-02-29T00:00:00Z,Russia,NA,confirmed,2,0
2020-02-29T00:00:00Z,Russia,NA,deaths,0,0
2020-02-29T00:00:00Z,Russia,NA,recovered,2,0
2020-02-29T00:00:00Z,Rwanda,NA,confirmed,0,0
2020-02-29T00:00:00Z,Rwanda,NA,deaths,0,0
2020-02-29T00:00:00Z,Rwanda,NA,recovered,0,0
2020-02-29T00:00:00Z,Saint Kitts and Nevis,NA,confirmed,0,0
2020-02-29T00:00:00Z,Saint Kitts and Nevis,NA,deaths,0,0
2020-02-29T00:00:00Z,Saint Kitts and Nevis,NA,recovered,0,0
2020-02-29T00:00:00Z,Saint Lucia,NA,confirmed,0,0
2020-02-29T00:00:00Z,Saint Lucia,NA,deaths,0,0
2020-02-29T00:00:00Z,Saint Lucia,NA,recovered,0,0
2020-02-29T00:00:00Z,Saint Vincent and the Grenadines,NA,confirmed,0,0
2020-02-29T00:00:00Z,Saint Vincent and the Grenadines,NA,deaths,0,0
2020-02-29T00:00:00Z,Saint Vincent and the Grenadines,NA,recovered,0,0
2020-02-29T00:00:00Z,San Marino,NA,confirmed,1,0
2020-02-29T00:00:00Z,San Marino,NA,deaths,0,0
2020-02-29T00:00:00Z,San Marino,NA,recovered,0,0
2020-02-29T00:00:00Z,Sao Tome and Principe,NA,confirmed,0,0
2020-02-29T00:00:00Z,Sao Tome and Principe,NA,deaths,0,0
2020-02-29T00:00:00Z,Sao Tome and Principe,NA,recovered,0,0
2020-02-29T00:00:00Z,Saudi Arabia,NA,confirmed,0,0
2020-02-29T00:00:00Z,Saudi Arabia,NA,deaths,0,0
2020-02-29T00:00:00Z,Saudi Arabia,NA,recovered,0,0
2020-02-29T00:00:00Z,Senegal,NA,confirmed,0,0
2020-02-29T00:00:00Z,Senegal,NA,deaths,0,0
2020-02-29T00:00:00Z,Senegal,NA,recovered,0,0
2020-02-29T00:00:00Z,Serbia,NA,confirmed,0,0
2020-02-29T00:00:00Z,Serbia,NA,deaths,0,0
2020-02-29T00:00:00Z,Serbia,NA,recovered,0,0
2020-02-29T00:00:00Z,Seychelles,NA,confirmed,0,0
2020-02-29T00:00:00Z,Seychelles,NA,deaths,0,0
2020-02-29T00:00:00Z,Seychelles,NA,recovered,0,0
2020-02-29T00:00:00Z,Sierra Leone,NA,confirmed,0,0
2020-02-29T00:00:00Z,Sierra Leone,NA,deaths,0,0
2020-02-29T00:00:00Z,Sierra Leone,NA,recovered,0,0
2020-02-29T00:00:00Z,Singapore,NA,confirmed,102,9
2020-02-29T00:00:00Z,Singapore,NA,deaths,0,0
2020-02-29T00:00:00Z,Singapore,NA,recovered,72,10
2020-02-29T00:00:00Z,Slovakia,NA,confirmed,0,0
2020-02-29T00:00:00Z,Slovakia,NA,deaths,0,0
2020-02-29T00:00:00Z,Slovakia,NA,recovered,0,0
2020-02-29T00:00:00Z,Slovenia,NA,confirmed,0,0
2020-02-29T00:00:00Z,Slovenia,NA,deaths,0,0
2020-02-29T00:00:00Z,Slovenia,NA,recovered,0,0
2020-02-29T00:00:00Z,Somalia,NA,confirmed,0,0
2020-02-29T00:00:00Z,Somalia,NA,deaths,0,0
2020-02-29T00:00:00Z,Somalia,NA,recovered,0,0
2020-02-29T00:00:00Z,South Africa,NA,confirmed,0,0
2020-02-29T00:00:00Z,South Africa,NA,deaths,0,0
2020-02-29T00:00:00Z,South Africa,NA,recovered,0,0
2020-02-29T00:00:00Z,South Sudan,NA,confirmed,0,0
2020-02-29T00:00:00Z,South Sudan,NA,deaths,0,0
2020-02-29T00:00:00Z,South Sudan,NA,recovered,0,0
2020-02-29T00:00:00Z,Spain,NA,confirmed,45,13
2020-02-29T00:00:00Z,Spain,NA,deaths,0,0
2020-02-29T00:00:00Z,Spain,NA,recovered,2,0
2020-02-29T00:00:00Z,Sri Lanka,NA,confirmed,1,0
2020-02-29T00:00:00Z,Sri Lanka,NA,deaths,0,0
2020-02-29T00:00:00Z,Sri Lanka,NA,recovered,1,0
2020-02-29T00:00:00Z,Sudan,NA,confirmed,0,0
2020-02-29T00:00:00Z,Sudan,NA,deaths,0,0
2020-02-29T00:00:00Z,Sudan,NA,recovered,0,0
2020-02-29T00:00:00Z,Suriname,NA,confirmed,0,0
2020-02-29T00:00:00Z,Suriname,NA,deaths,0,0
2020-02-29T00:00:00Z,Suriname,NA,recovered,0,0
2020-02-29T00:00:00Z,Sweden,NA,confirmed,12,5
2020-02-29T00:00:00Z,Sweden,NA,deaths,0,0
2020-02-29T00:00:00Z,Sweden,NA,recovered,0,0
2020-02-29T00:00:00Z,Switzerland,NA,confirmed,18,10
2020-02-29T00:00:00Z,Switzerland,NA,deaths,0,0
2020-02-29T00:00:00Z,Switzerland,NA,recovered,0,0
2020-02-29T00:00:00Z,Syria,NA,confirmed,0,0
2020-02-29T00:00:00Z,Syria,NA,deaths,0,0
2020-02-29T00:00:00Z,Syria,NA,recovered,0,0
2020-02-29T00:00:00Z,Taiwan*,NA,confirmed,39,5
2020-02-29T00:00:00Z,Taiwan*,NA,deaths,1,0
2020-02-29T00:00:00Z,Taiwan*,NA,recovered,9,3
2020-02-29T00:00:00Z,Tanzania,NA,confirmed,0,0
2020-02-29T00:00:00Z,Tanzania,NA,deaths,0,0
2020-02-29T00:00:00Z,Tanzania,NA,recovered,0,0
2020-02-29T00:00:00Z,Thailand,NA,confirmed,42,1
2020-02-29T00:00:00Z,Thailand,NA,deaths,0,0
2020-02-29T00:00:00Z,Thailand,NA,recovered,28,0
2020-02-29T00:00:00Z,Timor-Leste,NA,confirmed,0,0
2020-02-29T00:00:00Z,Timor-Leste,NA,deaths,0,0
2020-02-29T00:00:00Z,Timor-Leste,NA,recovered,0,0
2020-02-29T00:00:00Z,Togo,NA,confirmed,0,0
2020-02-29T00:00:00Z,Togo,NA,deaths,0,0
2020-02-29T00:00:00Z,Togo,NA,recovered,0,0
2020-02-29T00:00:00Z,Trinidad and Tobago,NA,confirmed,0,0
2020-02-29T00:00:00Z,Trinidad and Tobago,NA,deaths,0,0
2020-02-29T00:00:00Z,Trinidad and Tobago,NA,recovered,0,0
2020-02-29T00:00:00Z,Tunisia,NA,confirmed,0,0
2020-02-29T00:00:00Z,Tunisia,NA,deaths,0,0
2020-02-29T00:00:00Z,Tunisia,NA,recovered,0,0
2020-02-29T00:00:00Z,Turkey,NA,confirmed,0,0
2020-02-29T00:00:00Z,Turkey,NA,deaths,0,0
2020-02-29T00:00:00Z,Turkey,NA,recovered,0,0
2020-02-29T00:00:00Z,Uganda,NA,confirmed,0,0
2020-02-29T00:00:00Z,Uganda,NA,deaths,0,0
2020-02-29T00:00:00Z,Uganda,NA,recovered,0,0
2020-02-29T00:00:00Z,Ukraine,NA,confirmed,0,0
2020-02-29T00:00:00Z,Ukraine,NA,deaths,0,0
2020-02-29T00:00:00Z,Ukraine,NA,recovered,0,0
2020-02-29T00:00:00Z,United Arab Emirates,NA,confirmed,21,2
2020-02-29T00:00:00Z,United Arab Emirates,NA,deaths,0,0
2020-02-29T00:00:00Z,United Arab Emirates,NA,recovered,5,0
2020-02-29T00:00:00Z,United Kingdom,Anguilla,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Anguilla,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Anguilla,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,Bermuda,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Bermuda,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Bermuda,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,British Virgin Islands,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,British Virgin Islands,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,British Virgin Islands,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,Cayman Islands,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Cayman Islands,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Cayman Islands,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,Channel Islands,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Channel Islands,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Channel Islands,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,Falkland Islands (Malvinas),confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Falkland Islands (Malvinas),deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Falkland Islands (Malvinas),recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,Gibraltar,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Gibraltar,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Gibraltar,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,Isle of Man,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Isle of Man,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Isle of Man,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,Montserrat,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Montserrat,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Montserrat,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,Turks and Caicos Islands,confirmed,0,0
2020-02-29T00:00:00Z,United Kingdom,Turks and Caicos Islands,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,Turks and Caicos Islands,recovered,0,0
2020-02-29T00:00:00Z,United Kingdom,NA,confirmed,23,3
2020-02-29T00:00:00Z,United Kingdom,NA,deaths,0,0
2020-02-29T00:00:00Z,United Kingdom,NA,recovered,8,0
2020-02-29T00:00:00Z,Uruguay,NA,confirmed,0,0
2020-02-29T00:00:00Z,Uruguay,NA,deaths,0,0
2020-02-29T00:00:00Z,Uruguay,NA,recovered,0,0
2020-02-29T00:00:00Z,US,Alabama,confirmed,0,0
2020-02-29T00:00:00Z,US,Alabama,deaths,0,0
2020-02-29T00:00:00Z,US,Alaska,confirmed,0,0
2020-02-29T00:00:00Z,US,Alaska,deaths,0,0
2020-02-29T00:00:00Z,US,American Samoa,confirmed,0,0
2020-02-29T00:00:00Z,US,American Samoa,deaths,0,0
2020-02-29T00:00:00Z,US,Arizona,confirmed,1,0
2020-02-29T00:00:00Z,US,Arizona,deaths,0,0
2020-02-29T00:00:00Z,US,Arkansas,confirmed,0,0
2020-02-29T00:00:00Z,US,Arkansas,deaths,0,0
2020-02-29T00:00:00Z,US,California,confirmed,12,1
2020-02-29T00:00:00Z,US,California,deaths,0,0
2020-02-29T00:00:00Z,US,Colorado,confirmed,0,0
2020-02-29T00:00:00Z,US,Colorado,deaths,0,0
2020-02-29T00:00:00Z,US,Connecticut,confirmed,0,0
2020-02-29T00:00:00Z,US,Connecticut,deaths,0,0
2020-02-29T00:00:00Z,US,Delaware,confirmed,0,0
2020-02-29T00:00:00Z,US,Delaware,deaths,0,0
2020-02-29T00:00:00Z,US,Diamond Princess,confirmed,0,0
2020-02-29T00:00:00Z,US,Diamond Princess,deaths,0,0
2020-02-29T00:00:00Z,US,District of Columbia,confirmed,0,0
2020-02-29T00:00:00Z,US,District of Columbia,deaths,0,0
2020-02-29T00:00:00Z,US,Florida,confirmed,0,0
2020-02-29T00:00:00Z,US,Florida,deaths,0,0
2020-02-29T00:00:00Z,US,Georgia,confirmed,0,0
2020-02-29T00:00:00Z,US,Georgia,deaths,0,0
2020-02-29T00:00:00Z,US,Grand Princess,confirmed,0,0
2020-02-29T00:00:00Z,US,Grand Princess,deaths,0,0
2020-02-29T00:00:00Z,US,Guam,confirmed,0,0
2020-02-29T00:00:00Z,US,Guam,deaths,0,0
2020-02-29T00:00:00Z,US,Hawaii,confirmed,0,0
2020-02-29T00:00:00Z,US,Hawaii,deaths,0,0
2020-02-29T00:00:00Z,US,Idaho,confirmed,0,0
2020-02-29T00:00:00Z,US,Idaho,deaths,0,0
2020-02-29T00:00:00Z,US,Illinois,confirmed,2,0
2020-02-29T00:00:00Z,US,Illinois,deaths,0,0
2020-02-29T00:00:00Z,US,Indiana,confirmed,0,0
2020-02-29T00:00:00Z,US,Indiana,deaths,0,0
2020-02-29T00:00:00Z,US,Iowa,confirmed,0,0
2020-02-29T00:00:00Z,US,Iowa,deaths,0,0
2020-02-29T00:00:00Z,US,Kansas,confirmed,0,0
2020-02-29T00:00:00Z,US,Kansas,deaths,0,0
2020-02-29T00:00:00Z,US,Kentucky,confirmed,0,0
2020-02-29T00:00:00Z,US,Kentucky,deaths,0,0
2020-02-29T00:00:00Z,US,Louisiana,confirmed,0,0
2020-02-29T00:00:00Z,US,Louisiana,deaths,0,0
2020-02-29T00:00:00Z,US,Maine,confirmed,0,0
2020-02-29T00:00:00Z,US,Maine,deaths,0,0
2020-02-29T00:00:00Z,US,Maryland,confirmed,0,0
2020-02-29T00:00:00Z,US,Maryland,deaths,0,0
2020-02-29T00:00:00Z,US,Massachusetts,confirmed,1,0
2020-02-29T00:00:00Z,US,Massachusetts,deaths,0,0
2020-02-29T00:00:00Z,US,Michigan,confirmed,0,0
2020-02-29T00:00:00Z,US,Michigan,deaths,0,0
2020-02-29T00:00:00Z,US,Minnesota,confirmed,0,0
2020-02-29T00:00:00Z,US,Minnesota,deaths,0,0
2020-02-29T00:00:00Z,US,Mississippi,confirmed,0,0
2020-02-29T00:00:00Z,US,Mississippi,deaths,0,0
2020-02-29T00:00:00Z,US,Missouri,confirmed,0,0
2020-02-29T00:00:00Z,US,Missouri,deaths,0,0
2020-02-29T00:00:00Z,US,Montana,confirmed,0,0
2020-02-29T00:00:00Z,US,Montana,deaths,0,0
2020-02-29T00:00:00Z,US,Nebraska,confirmed,0,0
2020-02-29T00:00:00Z,US,Nebraska,deaths,0,0
2020-02-29T00:00:00Z,US,Nevada,confirmed,0,0
2020-02-29T00:00:00Z,US,Nevada,deaths,0,0
2020-02-29T00:00:00Z,US,New Hampshire,confirmed,0,0
2020-02-29T00:00:00Z,US,New Hampshire,deaths,0,0
2020-02-29T00:00:00Z,US,New Jersey,confirmed,0,0
2020-02-29T00:00:00Z,US,New Jersey,deaths,0,0
2020-02-29T00:00:00Z,US,New Mexico,confirmed,0,0
2020-02-29T00:00:00Z,US,New Mexico,deaths,0,0
2020-02-29T00:00:00Z,US,New York,confirmed,0,0
2020-02-29T00:00:00Z,US,New York,deaths,0,0
2020-02-29T00:00:00Z,US,North Carolina,confirmed,0,0
2020-02-29T00:00:00Z,US,North Carolina,deaths,0,0
2020-02-29T00:00:00Z,US,North Dakota,confirmed,0,0
2020-02-29T00:00:00Z,US,North Dakota,deaths,0,0
2020-02-29T00:00:00Z,US,Northern Mariana Islands,confirmed,0,0
2020-02-29T00:00:00Z,US,Northern Mariana Islands,deaths,0,0
2020-02-29T00:00:00Z,US,Ohio,confirmed,0,0
2020-02-29T00:00:00Z,US,Ohio,deaths,0,0
2020-02-29T00:00:00Z,US,Oklahoma,confirmed,0,0
2020-02-29T00:00:00Z,US,Oklahoma,deaths,0,0
2020-02-29T00:00:00Z,US,Oregon,confirmed,1,1
2020-02-29T00:00:00Z,US,Oregon,deaths,0,0
2020-02-29T00:00:00Z,US,Pennsylvania,confirmed,0,0
2020-02-29T00:00:00Z,US,Pennsylvania,deaths,0,0
2020-02-29T00:00:00Z,US,Puerto Rico,confirmed,0,0
2020-02-29T00:00:00Z,US,Puerto Rico,deaths,0,0
2020-02-29T00:00:00Z,US,Rhode Island,confirmed,0,0
2020-02-29T00:00:00Z,US,Rhode Island,deaths,0,0
2020-02-29T00:00:00Z,US,South Carolina,confirmed,0,0
2020-02-29T00:00:00Z,US,South Carolina,deaths,0,0
2020-02-29T00:00:00Z,US,South Dakota,confirmed,0,0
2020-02-29T00:00:00Z,US,South Dakota,deaths,0,0
2020-02-29T00:00:00Z,US,Tennessee,confirmed,0,0
2020-02-29T00:00:00Z,US,Tennessee,deaths,0,0
2020-02-29T00:00:00Z,US,Texas,confirmed,0,0
2020-02-29T00:00:00Z,US,Texas,deaths,0,0
2020-02-29T00:00:00Z,US,Utah,confirmed,0,0
2020-02-29T00:00:00Z,US,Utah,deaths,0,0
2020-02-29T00:00:00Z,US,Vermont,confirmed,0,0
2020-02-29T00:00:00Z,US,Vermont,deaths,0,0
2020-02-29T00:00:00Z,US,Virgin Islands,confirmed,0,0
2020-02-29T00:00:00Z,US,Virgin Islands,deaths,0,0
2020-02-29T00:00:00Z,US,Virginia,confirmed,0,0
2020-02-29T00:00:00Z,US,Virginia,deaths,0,0
2020-02-29T00:00:00Z,US,Washington,confirmed,7,6
2020-02-29T00:00:00Z,US,Washington,deaths,1,1
2020-02-29T00:00:00Z,US,West Virginia,confirmed,0,0
2020-02-29T00:00:00Z,US,West Virginia,deaths,0,0
2020-02-29T00:00:00Z,US,Wisconsin,confirmed,0,0
2020-02-29T00:00:00Z,US,Wisconsin,deaths,0,0
2020-02-29T00:00:00Z,US,Wyoming,confirmed,0,0
2020-02-29T00:00:00Z,US,Wyoming,deaths,0,0
2020-02-29T00:00:00Z,US,NA,recovered,7,0
2020-02-29T00:00:00Z,Uzbekistan,NA,confirmed,0,0
2020-02-29T00:00:00Z,Uzbekistan,NA,deaths,0,0
2020-02-29T00:00:00Z,Uzbekistan,NA,recovered,0,0
2020-02-29T00:00:00Z,Venezuela,NA,confirmed,0,0
2020-02-29T00:00:00Z,Venezuela,NA,deaths,0,0
2020-02-29T00:00:00Z,Venezuela,NA,recovered,0,0
2020-02-29T00:00:00Z,Vietnam,NA,confirmed,16,0
2020-02-29T00:00:00Z,Vietnam,NA,deaths,0,0
2020-02-29T00:00:00Z,Vietnam,NA,recovered,16,0
2020-02-29T00:00:00Z,West Bank and Gaza,NA,confirmed,0,0
2020-02-29T00:00:00Z,West Bank and Gaza,NA,deaths,0,0
2020-02-29T00:00:00Z,West Bank and Gaza,NA,recovered,0,0
2020-02-29T00:00:00Z,Western Sahara,NA,confirmed,0,0
2020-02-29T00:00:00Z,Western Sahara,NA,deaths,0,0
2020-02-29T00:00:00Z,Western Sahara,NA,recovered,0,0
2020-02-29T00:00:00Z,Yemen,NA,confirmed,0,0
2020-02-29T00:00:00Z,Yemen,NA,deaths,0,0
2020-02-29T00:00:00Z,Yemen,NA,recovered,0,0
2020-02-29T00:00:00Z,Zambia,NA,confirmed,0,0
2020-02-29T00:00:00Z,Zambia,NA,deaths,0,0
2020-02-29T00:00:00Z,Zambia,NA,recovered,0,0
2020-02-29T00:00:00Z,Zimbabwe,NA,confirmed,0,0
2020-02-29T00:00:00Z,Zimbabwe,NA,deaths,0,0
2020-02-29T00:00:00Z,Zimbabwe,NA,recovered,0,0
2020-03-01T00:00:00Z,Afghanistan,NA,confirmed,1,0
2020-03-01T00:00:00Z,Afghanistan,NA,deaths,0,0
2020-03-01T00:00:00Z,Afghanistan,NA,recovered,0,0
2020-03-01T00:00:00Z,Albania,NA,confirmed,0,0
2020-03-01T00:00:00Z,Albania,NA,deaths,0,0
2020-03-01T00:00:00Z,Albania,NA,recovered,0,0
2020-03-01T00:00:00Z,Algeria,NA,confirmed,1,0
2020-03-01T00:00:00Z,Algeria,NA,deaths,0,0
2020-03-01T00:00:00Z,Algeria,NA,recovered,0,0
2020-03-01T00:00:00Z,Andorra,NA,confirmed,0,0
2020-03-01T00:00:00Z,Andorra,NA,deaths,0,0
2020-03-01T00:00:00Z,Andorra,NA,recovered,0,0
2020-03-01T00:00:00Z,Angola,NA,confirmed,0,0
2020-03-01T00:00:00Z,Angola,NA,deaths,0,0
2020-03-01T00:00:00Z,Angola,NA,recovered,0,0
2020-03-01T00:00:00Z,Antigua and Barbuda,NA,confirmed,0,0
2020-03-01T00:00:00Z,Antigua and Barbuda,NA,deaths,0,0
2020-03-01T00:00:00Z,Antigua and Barbuda,NA,recovered,0,0
2020-03-01T00:00:00Z,Argentina,NA,confirmed,0,0
2020-03-01T00:00:00Z,Argentina,NA,deaths,0,0
2020-03-01T00:00:00Z,Argentina,NA,recovered,0,0
2020-03-01T00:00:00Z,Armenia,NA,confirmed,1,1
2020-03-01T00:00:00Z,Armenia,NA,deaths,0,0
2020-03-01T00:00:00Z,Armenia,NA,recovered,0,0
2020-03-01T00:00:00Z,Australia,Australian Capital Territory,confirmed,0,0
2020-03-01T00:00:00Z,Australia,Australian Capital Territory,deaths,0,0
2020-03-01T00:00:00Z,Australia,Australian Capital Territory,recovered,0,0
2020-03-01T00:00:00Z,Australia,New South Wales,confirmed,6,2
2020-03-01T00:00:00Z,Australia,New South Wales,deaths,0,0
2020-03-01T00:00:00Z,Australia,New South Wales,recovered,4,0
2020-03-01T00:00:00Z,Australia,Northern Territory,confirmed,0,0
2020-03-01T00:00:00Z,Australia,Northern Territory,deaths,0,0
2020-03-01T00:00:00Z,Australia,Northern Territory,recovered,0,0
2020-03-01T00:00:00Z,Australia,Queensland,confirmed,9,0
2020-03-01T00:00:00Z,Australia,Queensland,deaths,0,0
2020-03-01T00:00:00Z,Australia,Queensland,recovered,1,0
2020-03-01T00:00:00Z,Australia,South Australia,confirmed,3,0
2020-03-01T00:00:00Z,Australia,South Australia,deaths,0,0
2020-03-01T00:00:00Z,Australia,South Australia,recovered,2,0
2020-03-01T00:00:00Z,Australia,Tasmania,confirmed,0,0
2020-03-01T00:00:00Z,Australia,Tasmania,deaths,0,0
2020-03-01T00:00:00Z,Australia,Tasmania,recovered,0,0
2020-03-01T00:00:00Z,Australia,Victoria,confirmed,7,0
2020-03-01T00:00:00Z,Australia,Victoria,deaths,0,0
2020-03-01T00:00:00Z,Australia,Victoria,recovered,4,0
2020-03-01T00:00:00Z,Australia,Western Australia,confirmed,2,0
2020-03-01T00:00:00Z,Australia,Western Australia,deaths,1,1
2020-03-01T00:00:00Z,Australia,Western Australia,recovered,0,0
2020-03-01T00:00:00Z,Austria,NA,confirmed,14,5
2020-03-01T00:00:00Z,Austria,NA,deaths,0,0
2020-03-01T00:00:00Z,Austria,NA,recovered,0,0
2020-03-01T00:00:00Z,Azerbaijan,NA,confirmed,3,3
2020-03-01T00:00:00Z,Azerbaijan,NA,deaths,0,0
2020-03-01T00:00:00Z,Azerbaijan,NA,recovered,0,0
2020-03-01T00:00:00Z,Bahamas,NA,confirmed,0,0
2020-03-01T00:00:00Z,Bahamas,NA,deaths,0,0
2020-03-01T00:00:00Z,Bahamas,NA,recovered,0,0
2020-03-01T00:00:00Z,Bahrain,NA,confirmed,47,6
2020-03-01T00:00:00Z,Bahrain,NA,deaths,0,0
2020-03-01T00:00:00Z,Bahrain,NA,recovered,0,0
2020-03-01T00:00:00Z,Bangladesh,NA,confirmed,0,0
2020-03-01T00:00:00Z,Bangladesh,NA,deaths,0,0
2020-03-01T00:00:00Z,Bangladesh,NA,recovered,0,0
2020-03-01T00:00:00Z,Barbados,NA,confirmed,0,0
2020-03-01T00:00:00Z,Barbados,NA,deaths,0,0
2020-03-01T00:00:00Z,Barbados,NA,recovered,0,0
2020-03-01T00:00:00Z,Belarus,NA,confirmed,1,0
2020-03-01T00:00:00Z,Belarus,NA,deaths,0,0
2020-03-01T00:00:00Z,Belarus,NA,recovered,0,0
2020-03-01T00:00:00Z,Belgium,NA,confirmed,2,1
2020-03-01T00:00:00Z,Belgium,NA,deaths,0,0
2020-03-01T00:00:00Z,Belgium,NA,recovered,1,0
2020-03-01T00:00:00Z,Belize,NA,confirmed,0,0
2020-03-01T00:00:00Z,Belize,NA,deaths,0,0
2020-03-01T00:00:00Z,Belize,NA,recovered,0,0
2020-03-01T00:00:00Z,Benin,NA,confirmed,0,0
2020-03-01T00:00:00Z,Benin,NA,deaths,0,0
2020-03-01T00:00:00Z,Benin,NA,recovered,0,0
2020-03-01T00:00:00Z,Bhutan,NA,confirmed,0,0
2020-03-01T00:00:00Z,Bhutan,NA,deaths,0,0
2020-03-01T00:00:00Z,Bhutan,NA,recovered,0,0
2020-03-01T00:00:00Z,Bolivia,NA,confirmed,0,0
2020-03-01T00:00:00Z,Bolivia,NA,deaths,0,0
2020-03-01T00:00:00Z,Bolivia,NA,recovered,0,0
2020-03-01T00:00:00Z,Bosnia and Herzegovina,NA,confirmed,0,0
2020-03-01T00:00:00Z,Bosnia and Herzegovina,NA,deaths,0,0
2020-03-01T00:00:00Z,Bosnia and Herzegovina,NA,recovered,0,0
2020-03-01T00:00:00Z,Botswana,NA,confirmed,0,0
2020-03-01T00:00:00Z,Botswana,NA,deaths,0,0
2020-03-01T00:00:00Z,Botswana,NA,recovered,0,0
2020-03-01T00:00:00Z,Brazil,NA,confirmed,2,0
2020-03-01T00:00:00Z,Brazil,NA,deaths,0,0
2020-03-01T00:00:00Z,Brazil,NA,recovered,0,0
2020-03-01T00:00:00Z,Brunei,NA,confirmed,0,0
2020-03-01T00:00:00Z,Brunei,NA,deaths,0,0
2020-03-01T00:00:00Z,Brunei,NA,recovered,0,0
2020-03-01T00:00:00Z,Bulgaria,NA,confirmed,0,0
2020-03-01T00:00:00Z,Bulgaria,NA,deaths,0,0
2020-03-01T00:00:00Z,Bulgaria,NA,recovered,0,0
2020-03-01T00:00:00Z,Burkina Faso,NA,confirmed,0,0
2020-03-01T00:00:00Z,Burkina Faso,NA,deaths,0,0
2020-03-01T00:00:00Z,Burkina Faso,NA,recovered,0,0
2020-03-01T00:00:00Z,Burma,NA,confirmed,0,0
2020-03-01T00:00:00Z,Burma,NA,deaths,0,0
2020-03-01T00:00:00Z,Burma,NA,recovered,0,0
2020-03-01T00:00:00Z,Burundi,NA,confirmed,0,0
2020-03-01T00:00:00Z,Burundi,NA,deaths,0,0
2020-03-01T00:00:00Z,Burundi,NA,recovered,0,0
2020-03-01T00:00:00Z,Cabo Verde,NA,confirmed,0,0
2020-03-01T00:00:00Z,Cabo Verde,NA,deaths,0,0
2020-03-01T00:00:00Z,Cabo Verde,NA,recovered,0,0
2020-03-01T00:00:00Z,Cambodia,NA,confirmed,1,0
2020-03-01T00:00:00Z,Cambodia,NA,deaths,0,0
2020-03-01T00:00:00Z,Cambodia,NA,recovered,1,0
2020-03-01T00:00:00Z,Cameroon,NA,confirmed,0,0
2020-03-01T00:00:00Z,Cameroon,NA,deaths,0,0
2020-03-01T00:00:00Z,Cameroon,NA,recovered,0,0
2020-03-01T00:00:00Z,Canada,Alberta,confirmed,0,0
2020-03-01T00:00:00Z,Canada,Alberta,deaths,0,0
2020-03-01T00:00:00Z,Canada,British Columbia,confirmed,8,0
2020-03-01T00:00:00Z,Canada,British Columbia,deaths,0,0
2020-03-01T00:00:00Z,Canada,Diamond Princess,confirmed,0,0
2020-03-01T00:00:00Z,Canada,Diamond Princess,deaths,0,0
2020-03-01T00:00:00Z,Canada,Grand Princess,confirmed,0,0
2020-03-01T00:00:00Z,Canada,Grand Princess,deaths,0,0
2020-03-01T00:00:00Z,Canada,Manitoba,confirmed,0,0
